text,label
jun 03 pos purchase boston pizza #318 $172.03,0
04/25 NYT*NYTIMES SUBSCRIPTION 17.99,1
STARBUCKS 800-782-7282 Nov 13 -225.08,0
2026-02-04 contactless purchase google*one 100gb 9.99,1
06/10 nyt*nytimes subscription 10.99,1
01/22 SHELL C02931 $107.64,0
DD DOORDASH SUSHI 10/10 -28.10,0
2026-04-17 POS PURCHASE PRESTO AUTOLOAD $230.07,0
08/11 pos purchase apple store yorkdale $232.53,0
"Jul 14 STARBUCKS COFFEE T886 50.58 6,952.96",0
"Mar 04 HELLOFRESH*WK26 $16.49 $7,075.25",1
2026-05-19 CONTACTLESS PURCHASE PRIME MEMBER AMZN.CA/BILL 4.99,1
"Sep 03 Sep 03 COSTCO GAS W1275 92.49 5,897.30",0
"2026-12-26 CRAVETV BELL MEDIA 15.49 6,878.12",1
Sep 12 DD DOORDASH SUSHI 168.26 317.96,0
SUBWAY FRANCHISE Jul 12 -48.51,0
10/08 contactless purchase google one storage 14.99,1
GOOGLE PLAY STORE PURCH 08/24 -94.88,0
2026-06-28 pre-authorized payment property mgmt rent $184.11,0
May 03 STARBUCKS #04521 44.44,0
AMZN PRIME MEMBER 12/02 -7.99,1
2026-05-15 PRE-AUTHORIZED PAYMENT DD DOORDASH SUSHI $144.06,0
2026-03-15 CONTACTLESS PURCHASE GOOGLE*ONE 100GB 7.99,1
Sep 07 SDM #1121 TORONTO $56.76,0
Jun 12 PRE-AUTHORIZED PAYMENT HELLOFRESH CANADA $16.49,1
09/24 09/24 SONY PSN MEMBERSHIP 22.99,1
"03/07 crave entertainment $4.99 $7,540.94",1
Jul 28 PRE-AUTHORIZED PAYMENT DISNEYPLUS.COM $4.99,1
Mar 09 FIDO MOBILE PAYMENT 117.67,0
2026-10-22 EXPRESSVPN SUBSCR $15.49,1
feb 22 contactless purchase google *youtubepremium 19.99,1
Jul 12 Jul 12 RENT PAYMENT PREAUTH 133.89 590.98,0
"Sep 24 FIDO MOBILE PAYMENT 256.51 6,408.73",0
2026-02-27 POS PURCHASE MSFT * ONE MICROSOFT $7.99,1
BELL MOBILITY PREAUTH 07/12 -87.66,0
TWITCH.TV/SUBS 2026-10-07 -16.49,1
08/07 EBAY O*12-34567 $144.90,0
Jul 03 CONTACTLESS PURCHASE DISNEYPLUS.COM 14.99,1
04/24 04/24 SHELL EASYPAY 4482 158.26,0
GOOGLE *YouTubePremium Jan 23 -15.49,1
2026-03-26 NOFRILLS FERRI'S 148.63,0
"08/14 NYT*NYTIMES SUBSCRIPTION $29.99 $6,855.04",1
2026-08-18 ANTHROPIC CLAUDE.AI 22.99,1
2026-12-22 CONTACTLESS PURCHASE STARBUCKS COFFEE T886 74.76,0
"aug 26 aug 26 xbox live gold 22.99 7,925.45",1
CRAVE ENTERTAINMENT Jun 27 -4.99,1
"2026-08-27 xbox game pass 4.99 2,638.78",1
Aug 15 Aug 15 DOLLARAMA MTL 32.92 498.16,0
07/01 CONTACTLESS PURCHASE SHELL EASYPAY 4482 84.35,0
06/23 contactless purchase claude.ai subscription 10.99,1
ebay commerce cda nov 07 -59.72,0
"Feb 06 NEW YORK TIMES DIGITAL 7.99 1,052.62",1
2026-07-22 CONTACTLESS PURCHASE NETFLIX INTERNATIONAL B.V. 7.99,1
08/08 CONTACTLESS PURCHASE ATM WITHDRAWAL 004412 52.80,0
07/06 ESSO 7-ELEVEN $123.06 $203.78,0
11/02 POS PURCHASE NYTIMES DIGITAL $11.99,1
2026-03-01 CONTACTLESS PURCHASE PAYROLL DEPOSIT ACME LTD 75.62,0
ANTHROPIC CLAUDE.AI 02/01 -15.49,1
"02/01 ANTHROPIC CLAUDE.AI $10.99 $7,481.83",1
"Jun 18 SPOTIFY P2B4F8 $24.99 $3,771.18",1
07/04 UBEREATS.COM/BILL 119.02,0
"2026-12-18 2026-12-18 CLAUDE.AI SUBSCRIPTION 11.99 8,011.92",1
BELL CANADA OB 09/05 -120.86,0
"01/01 TWITCH SUBSCRIPTION 19.99 1,820.53",1
"05/04 NETFLIX INTERNATIONAL B.V. 10.99 6,694.63",1
"01/25 DOLLARAMA #423 $163.48 $7,109.19",0
Aug 08 SPOTIFY P2B4F8 $14.99,1
PAYPAL *EBAY SELLER 2026-10-11 -18.57,0
May 05 CONTACTLESS PURCHASE APPLE STORE R121 122.86,0
mar 11 xbox live gold 12.99,1
05/26 PRE-AUTHORIZED PAYMENT MONTHLY PLAN FEE $18.18,0
05/05 PRE-AUTHORIZED PAYMENT ADOBE *PHOTOGPHY PLAN $24.99,1
"Jul 21 Jul 21 SUBWAY REST 12244 194.28 7,836.73",0
hello fresh toronto jun 15 -17.99,1
Sep 18 GOOGLE*ONE 100GB $14.99,1
"2026-03-05 ESSO 7-ELEVEN $96.87 $8,392.74",0
"Feb 20 CINEPLEX ODEON QUEENSWAY $201.86 $6,531.77",0
"2026-08-15 NO FRILLS #866 $52.09 $2,610.50",0
01/10 POS PURCHASE LYFT RIDE 27-04 $109.42,0
"2026-11-27 GOODLIFE FITNESS 4.99 8,762.33",1
"10/26 XBOX LIVE GOLD 7.99 8,144.11",1
2026-08-22 POS PURCHASE THE KEG STEAKHOUSE $250.61,0
2026-07-12 PRE-AUTHORIZED PAYMENT GOOGLE *YOUTUBE PREM $9.99,1
"Dec 24 SHELL CANADA PRODUCTS $46.33 $5,765.43",0
"2026-08-26 2026-08-26 DOLLARAMA S-1182 195.90 4,135.19",0
Mar 06 CINEPLEX #7712 $124.07,0
09/17 POS PURCHASE MICROSOFT 365 PERSONAL $54.99,1
"2026-12-09 AUDIBLE*UK8FN2 15.49 4,921.93",1
Jan 06 CONTACTLESS PURCHASE ACCOUNT MAINTENANCE FEE 225.43,0
2026-11-05 SHELL EASYPAY 4482 19.83,0
2026-01-10 POS PURCHASE CINEPLEX ODEON QUEENSWAY $51.47,0
2026-12-06 2026-12-06 CINEPLEX ODEON QUEENSWAY 243.52,0
Apr 12 Apr 12 NETFLIX INTERNATIONAL B.V. 7.99,1
10/26 POS PURCHASE SHELL CANADA PRODUCTS $50.19,0
"Apr 20 TIM HORTONS #0187 TORONTO 181.49 4,717.17",0
2026-05-21 NORDSEC LTD 22.99,1
"2026-05-19 ADOBE *CREATIVE CLD 17.99 6,827.68",1
2026-08-25 POS PURCHASE CASH WITHDRAWAL ATM $159.15,0
Feb 25 GOOGLE *PLAY APP 43.67,0
Jan 16 GREEN P PARKING 231.93,0
08/25 PRE-AUTHORIZED PAYMENT NYT*NYTIMES SUBSCRIPTION $29.99,1
May 16 May 16 SHELL CANADA PRODUCTS 211.40,0
Jan 22 PRE-AUTHORIZED PAYMENT CASH WITHDRAWAL ATM $181.29,0
12/13 12/13 CHATGPT SUBSCRIPTION OPENAI.COM 24.99,1
2026-07-12 PRE-AUTHORIZED PAYMENT PAYPAL *EBAY SELLER $121.28,0
04/05 pos purchase loblaws #1029 $258.09,0
2026-03-09 PRE-AUTHORIZED PAYMENT TIMHORTONS 4415 $90.53,0
"03/17 APPLE STORE R121 109.87 6,690.60",0
"01/07 EBAY O*12-34567 177.57 4,142.24",0
"01/09 direct deposit payroll 35.19 7,998.52",0
nov 05 apple.com/bill 14.99,1
Apr 11 Apr 11 INTERAC E-TRF SENT 256.16,0
BELL CANADA OB 07/13 -205.12,0
"2026-01-17 BELL MOBILITY PREAUTH $142.83 $8,643.38",0
Nov 26 PRE-AUTHORIZED PAYMENT ADOBE *CREATIVE CLD $29.99,1
"08/06 MICROSOFT 365 PERSONAL $29.99 $5,110.31",1
11/21 BESTBUY ONLINE ORDER 92.29,0
"Mar 23 Mar 23 UBEREATS.COM/BILL 139.93 3,224.50",0
05/16 PRE-AUTHORIZED PAYMENT BESTBUY ONLINE ORDER $184.33,0
12/22 contactless purchase audible.ca membership 7.99,1
07/18 PRE-AUTHORIZED PAYMENT DIRECT DEPOSIT PAYROLL $237.11,0
04/26 TD INSURANCE PREAUTH $102.98,0
"03/08 the beer store 2104 212.45 1,990.22",0
2026-01-06 POS PURCHASE NORDVPN.COM $5.99,1
Jul 22 POS PURCHASE MSFT * ONE MICROSOFT $7.99,1
Nov 15 POS PURCHASE TWITCH.TV/SUBS $16.49,1
SONY CRUNCHYROLL 2026-08-20 -16.49,1
CASH WITHDRAWAL ATM 2026-06-06 -177.42,0
2026-03-09 CONTACTLESS PURCHASE ROGERS PREAUTH PAYMT 142.46,0
2026-04-26 ROGERS COMMUNICATIONS $250.89,0
"03/15 03/15 TWITCH.TV/SUBS 4.99 7,430.01",1
"07/28 SPOTIFY AB $9.99 $7,734.41",1
Nov 05 WINE RACK #123 176.67,0
2026-04-26 POS PURCHASE ENBRIDGE GAS PAYMENT $232.19,0
2026-09-24 pre-authorized payment shoppers drug mart #0984 $21.28,0
"2026-10-07 green p parking $33.48 $7,213.33",0
"Jan 23 Jan 23 INTERAC E-TRF SENT 48.49 8,927.45",0
02/05 CONTACTLESS PURCHASE ICLOUD.COM/BILL 14.99,1
"2026-11-12 2026-11-12 OVERDRAFT PROTECTION FEE 44.56 8,679.16",0
06/20 rogers communications 36.23,0
"Jun 10 Jun 10 SONY PSN MEMBERSHIP 14.99 6,018.96",1
"Jul 13 CRAVETV BELL MEDIA $15.49 $4,158.03",1
2026-11-26 AMAZON PRIME*2A3BC4 $15.49,1
ACCOUNT MAINTENANCE FEE 2026-05-11 -135.60,0
07/25 pre-authorized payment green p parking $27.46,0
"05/10 PAYPAL *EBAY SELLER 183.38 7,230.91",0
Feb 02 DOLLARAMA #423 $217.11,0
ESSO CIRCLE K 71234 2026-05-03 -144.41,0
2026-12-16 COSTCO GAS W1275 $199.38,0
Apr 19 POS PURCHASE AMAZON PRIME*2A3BC4 $14.99,1
"04/24 CRAVE TORONTO ON 10.99 5,327.75",1
04/11 CONTACTLESS PURCHASE SWISS CHALET 1214 181.40,0
"02/14 02/14 GOOGLE YOUTUBE MEMBER 19.99 2,227.68",1
05/02 DIRECT DEPOSIT PAYROLL $185.12,0
"Feb 11 CHATGPT SUBSCRIPTION OPENAI.COM 9.99 7,934.85",1
Oct 16 Oct 16 BESTBUY.CA #937 6.87,0
CLAUDE.AI SUBSCRIPTION 2026-03-06 -17.99,1
2026-12-12 2026-12-12 BEST BUY #611 157.66,0
2026-07-19 STARBUCKS COFFEE T886 $222.09,0
"2026-05-19 WINE RACK #123 $84.35 $3,473.38",0
"12/22 TD INSURANCE PREAUTH $131.00 $6,464.08",0
Oct 16 TWITCH.TV/SUBS $17.99,1
"Feb 24 GOOGLE *PLAY APP $224.10 $7,007.69",0
Dec 27 Dec 27 SUBWAY 42117-0 180.85,0
03/07 pre-authorized payment lyft ride 27-04 $190.58,0
ENBRIDGE GAS PAYMENT Jun 25 -141.31,0
2026-06-17 2026-06-17 COSTCO WHOLESALE W550 56.17,0
03/10 SUBWAY 42117-0 $181.60,0
Jul 24 ESSO CIRCLE K 71234 6.80,0
Apr 09 PRE-AUTHORIZED PAYMENT SDM #1121 TORONTO $5.15,0
2026-09-09 2026-09-09 IMPARK00120199U 187.94,0
10/09 CONTACTLESS PURCHASE PRECISE PARKLINK TOR 152.17,0
Sep 21 ROGERS COMMUNICATIONS $66.44,0
2026-02-07 2026-02-07 BESTBUY.CA #937 84.93,0
"07/22 bestbuy.ca #937 163.87 1,983.55",0
"2026-03-08 EXPRESSVPN.COM 9.99 6,436.40",1
"Nov 07 Nov 07 UBER *EATS PENDING 122.99 5,135.45",0
"Jan 02 Jan 02 WAWANESA INSURANCE 101.78 8,675.60",0
2026-02-28 CONTACTLESS PURCHASE ABM WITHDRAWAL BR 2214 140.92,0
Sep 03 PRE-AUTHORIZED PAYMENT FIDO MOBILE PAYMENT $32.96,0
12/25 contactless purchase enbridge gas payment 234.59,0
2026-02-21 PRE-AUTHORIZED PAYMENT PLAYSTATION NETWORK $4.99,1
"2026-12-06 2026-12-06 BEST BUY #611 138.45 1,791.84",0
Dec 14 NSF FEE $251.63,0
WALMART STORE #3115 Mar 20 -50.47,0
Apr 16 PRE-AUTHORIZED PAYMENT PRESTO FARE TORONTO $32.06,0
2026-03-04 CONTACTLESS PURCHASE PAYPAL *EBAY SELLER 103.25,0
04/07 ADOBE INC SAN JOSE $4.99,1
10/10 MICROSOFT*M365 7.99,1
04/26 PRE-AUTHORIZED PAYMENT AUDIBLE*UK8FN2 $17.99,1
"Nov 05 Nov 05 TIMHORTONS 4415 119.24 2,264.36",0
aug 23 patreon internet 9.99,1
Apr 02 EBAY O*12-34567 29.77,0
"2026-11-07 SPOTIFY AB 29.99 4,285.02",1
"May 19 SHELL CANADA PRODUCTS 126.70 4,859.81",0
Oct 24 POS PURCHASE PATREON* MEMBERSHIP $54.99,1
12/16 12/16 AMAZON.CA*ORDER 74.88,0
"12/22 TIMHORTONS 4415 94.93 6,292.37",0
Jan 14 PRE-AUTHORIZED PAYMENT HYDRO ONE PREAUTH $234.91,0
2026-12-12 PRESTO FARE TORONTO $238.82,0
Jan 13 POS PURCHASE EBAY COMMERCE CDA $234.55,0
"06/12 GOOGLE *YOUTUBE PREM 16.49 1,673.58",1
"03/28 ROGERS COMMUNICATIONS 176.06 1,109.81",0
"2026-09-14 APPLE.COM/BILL ON 14.99 6,152.11",1
2026-07-15 pos purchase apple.com/bill $4.99,1
Oct 27 POS PURCHASE ESSO 7-ELEVEN $64.04,0
2026-08-13 2026-08-13 SHELL EASYPAY 4482 122.97,0
Jan 11 ESSO 7-ELEVEN $78.93,0
12/02 12/02 green p parking 87.65 665.29,0
GOOGLE YOUTUBE MEMBER 2026-08-25 -54.99,1
"12/28 12/28 TIMHORTONS 4415 191.22 1,028.00",0
SONY CRUNCHYROLL 02/15 -17.99,1
2026-04-03 PRE-AUTHORIZED PAYMENT NOFRILLS FERRI'S $16.47,0
Mar 23 POS PURCHASE ACCOUNT MAINTENANCE FEE $175.47,0
SUBWAY REST 12244 10/15 -125.69,0
06/06 PRE-AUTHORIZED PAYMENT CRUNCHYROLL*SUB $10.99,1
2026-06-18 SHELL EASYPAY 4482 128.08,0
07/26 POS PURCHASE GO TRANSIT UNION STN $92.81,0
"2026-03-15 ESSO 7-ELEVEN 201.86 7,125.19",0
"2026-07-27 2026-07-27 LANDMARK CINEMAS 43.34 1,579.70",0
2026-01-26 PRE-AUTHORIZED PAYMENT DOORDASH*BURGER KING $168.09,0
03/28 GOOGLE*ONE 100GB $10.99,1
may 02 patreon* membership $10.99,1
"2026-04-03 MICROSOFT*XBOX GAME PASS $19.99 $5,645.87",1
2026-02-01 2026-02-01 DISNEY+ BURBANK CA 14.99,1
Jul 21 POS PURCHASE ESSO 7-ELEVEN $92.12,0
"04/10 DOORDASH*BURGER KING $170.18 $4,841.98",0
"2026-12-19 2026-12-19 PETRO-CANADA 06715 177.79 6,159.28",0
"12/22 LANDMARK CINEMAS 130.10 8,916.55",0
Jul 24 CONTACTLESS PURCHASE SUBWAY FRANCHISE 30.75,0
"06/15 06/15 COSTCO GAS W1275 118.74 4,602.57",0
"2026-06-15 AMAZON.CA*ORDER 76.94 4,233.05",0
09/24 PRE-AUTHORIZED PAYMENT ADOBE INC SAN JOSE $7.99,1
"2026-04-22 2026-04-22 GOOGLE PLAY STORE PURCH 95.13 2,368.28",0
"07/05 SUBWAY FRANCHISE 4.73 4,254.39",0
12/22 PRE-AUTHORIZED PAYMENT EXPRESSVPN.COM $16.49,1
03/07 PLAYSTATION NETWORK 10.99,1
ICLOUD.COM/BILL Jan 09 -10.99,1
AMZN MKTP CA*2B4FZ8 Aug 05 -84.13,0
"Dec 15 Dec 15 NO FRILLS #866 84.52 1,242.29",0
"Jun 09 ROGERS COMMUNICATIONS 64.19 7,889.18",0
Mar 25 POS PURCHASE OPENAI *CHATGPT SUBSCR $9.99,1
03/24 CONTACTLESS PURCHASE LYFT CANADA INC 143.79,0
11/19 pay employer deposit 250.97,0
03/19 03/19 FIDO MOBILE PAYMENT 102.81,0
2026-04-13 GOOGLE YOUTUBE MEMBER $5.99 $540.30,1
APPLE ONLINE STORE ORDER Jan 13 -246.94,0
"2026-10-08 2026-10-08 BOSTON PIZZA #318 244.70 3,898.47",0
06/08 PATREON* MEMBERSHIP $22.99,1
Mar 18 TWITCH.TV/SUBS 9.99,1
09/15 PRE-AUTHORIZED PAYMENT THE KEG STEAKHOUSE $236.06,0
2026-12-28 POS PURCHASE NSF FEE $220.35,0
10/02 contactless purchase lcbo/rao #522 159.43,0
"02/08 DOORDASH*PIZZA PIZZA 29.20 8,052.18",0
jun 09 xbox game pass 24.99,1
12/28 PRE-AUTHORIZED PAYMENT COSTCO.CA ONLINE $29.84,0
06/04 ANTHROPIC CLAUDE.AI $7.99,1
"Jun 01 Jun 01 DROPBOX INTL 15.49 1,135.08",1
2026-01-19 POS PURCHASE XBOX LIVE GOLD $24.99,1
May 04 PRE-AUTHORIZED PAYMENT DISNEY+ BURBANK CA $17.99,1
2026-10-08 2026-10-08 pay employer deposit 170.84,0
2026-08-23 PRE-AUTHORIZED PAYMENT THE BEER STORE 2104 $61.47,0
"Dec 10 DROPBOX INTL 14.99 5,657.00",1
Sep 10 LOBLAWS #1029 $66.11,0
"03/05 lyft *ride thu 9am $241.12 $4,728.89",0
"Mar 13 EXPRESSVPN SUBSCR 12.99 2,600.18",1
NETFLIX INTERNATIONAL B.V. 12/11 -5.99,1
Dec 27 Dec 27 ICLOUD+ STORAGE 4.99,1
"Mar 27 Mar 27 CINEPLEX ODEON QUEENSWAY 160.48 5,313.74",0
04/25 UBER TRIP $41.31,0
2026-10-25 PROPERTY MGMT RENT 242.21,0
"2026-10-17 2026-10-17 DROPBOX*H3JQ9F 5.99 6,301.13",1
12/13 STARBUCKS 800-782-7282 $39.90 $354.24,0
2026-05-07 POS PURCHASE AMZN PRIME MEMBER $7.99,1
"Aug 01 Aug 01 LYFT *RIDE THU 9AM 60.83 6,331.33",0
"Jun 27 DROPBOX*H3JQ9F $19.99 $2,075.34",1
05/05 05/05 EBAY COMMERCE CDA 6.91,0
"Jan 24 APPLE STORE YORKDALE $151.27 $5,705.33",0
Jun 22 DOLLARAMA MTL $66.73,0
APPLE ONLINE STORE ORDER 05/12 -173.91,0
2026-04-15 POS PURCHASE APPLE.COM/BILL ON $10.99,1
"12/12 NOFRILLS FERRI'S 66.48 7,858.36",0
2026-07-21 dropbox intl 17.99,1
2026-07-19 PRESTO AUTOLOAD 87.48,0
03/13 POS PURCHASE BEST BUY #611 $199.09,0
07/03 PRE-AUTHORIZED PAYMENT E-TRANSFER RECEIVED $102.49,0
12/05 POS PURCHASE NYTIMES DIGITAL $54.99,1
"01/11 GOOGLE *GOOGLE ONE $54.99 $6,673.12",1
09/01 PRE-AUTHORIZED PAYMENT BELL CANADA BILL PAYMENT $241.34,0
"2026-03-22 2026-03-22 AMZN PRIME MEMBER 10.99 6,499.66",1
2026-12-07 PRE-AUTHORIZED PAYMENT ADOBE *CREATIVE CLD $4.99,1
WALMART.CA 05/22 -125.70,0
09/22 HELLOFRESH*WK26 $9.99,1
2026-10-01 EBAY O*12-34567 $127.70,0
03/08 td insurance preauth 149.54,0
2026-06-11 CONTACTLESS PURCHASE ICLOUD+ STORAGE 29.99,1
"Jul 19 HELLO FRESH TORONTO $24.99 $4,923.52",1
jul 24 apple.com/bill $5.99,1
ENBRIDGE GAS PAYMENT Jan 11 -37.15,0
06/03 POS PURCHASE APPLE ONLINE STORE ORDER $65.76,0
2026-05-18 2026-05-18 GOOGLE *PLAY APP 132.67,0
"2026-05-21 PATREON.COM/BILL $9.99 $3,550.83",1
"04/07 tim hortons #2231 112.11 3,241.36",0
06/26 CONTACTLESS PURCHASE APPLE.COM/BILL ON 5.99,1
09/03 CONTACTLESS PURCHASE MORTGAGE PAYMENT TD 211.83,0
2026-03-24 POS PURCHASE GO TRANSIT UNION STN $6.85,0
"Jan 07 EXPRESS TECH LTD $12.99 $5,855.18",1
04/04 04/04 SONY CRUNCHYROLL 5.99,1
2026-08-13 2026-08-13 GOOGLE *GOOGLE ONE 12.99,1
mar 06 contactless purchase sdm #1121 toronto 160.46,0
02/01 SHELL C02931 227.83 823.08,0
2026-10-18 POS PURCHASE SONY PSN MEMBERSHIP $22.99,1
"Nov 10 Nov 10 ESSO CIRCLE K 71234 2.32 5,237.76",0
"01/07 MCDONALD'S #40265 $13.06 $2,732.40",0
2026-01-08 CONTACTLESS PURCHASE ANTHROPIC CLAUDE.AI 7.99,1
2026-04-01 SDM #1121 TORONTO 94.82,0
"Jun 14 CHATGPT SUBSCRIPTION OPENAI.COM $22.99 $7,130.14",1
Jul 14 Jul 14 PLAYSTATIONNETWORK SUB 24.99,1
Jun 06 CONTACTLESS PURCHASE EBAY O*12-34567 63.64,0
MORTGAGE PAYMENT TD 2026-01-15 -56.69,0
"2026-12-12 PLAYSTATIONNETWORK SUB $29.99 $3,670.33",1
06/21 POS PURCHASE CRAVE TORONTO ON $11.99,1
"Apr 19 Apr 19 MCDONALD'S #40265 157.15 2,532.69",0
"Nov 11 Nov 11 HELLOFRESH CANADA 9.99 3,594.64",1
07/02 CONTACTLESS PURCHASE INTERAC E-TRF SENT 138.15,0
"Nov 27 Nov 27 MCD #33851 62.64 3,895.50",0
Jul 16 Jul 16 PATREON.COM/BILL 29.99,1
"Oct 25 DOLLARAMA MTL $1.91 $8,235.54",0
06/14 NORDVPN *SUBSCRIPTION 16.49,1
2026-04-10 2026-04-10 wawanesa insurance 176.64 159.23,0
Apr 02 POS PURCHASE SHOPPERSDRUGMART 984 $218.55,0
05/04 POS PURCHASE COSTCO.CA ONLINE $141.97,0
2026-09-20 2026-09-20 CRUNCHYROLL*SUB 12.99,1
12/06 PRE-AUTHORIZED PAYMENT MICROSOFT*M365 $4.99,1
Mar 09 CONTACTLESS PURCHASE PRESTO AUTOLOAD 49.05,0
2026-07-07 CONTACTLESS PURCHASE MICROSOFT*XBOX GAME PASS 15.49,1
"11/17 11/17 MCDONALDS Q04 MISSISSAUGA 240.11 8,421.96",0
08/04 CONTACTLESS PURCHASE THE KEG STEAKHOUSE 27.01,0
2026-07-13 E-TRANSFER SENT J. SMITH $54.02,0
2026-03-05 POS PURCHASE EBAY O*12-34567 $105.41,0
"2026-06-24 google youtube member $19.99 $7,344.58",1
"Nov 27 TIM HORTONS #0187 TORONTO $254.20 $6,767.43",0
Nov 21 DISNEY PLUS 5.99,1
"06/17 AMZN PRIME MEMBER $11.99 $1,136.19",1
SHOPPERS DRUG MART #0984 Jun 23 -172.27,0
"2026-02-06 ADOBE INC SAN JOSE 19.99 3,567.87",1
"2026-07-08 impark00120199u 168.29 4,611.79",0
MCD #33851 Nov 24 -1.64,0
04/11 ENBRIDGE GAS PAYMENT $229.32,0
TWITCH.TV/SUBS 03/28 -12.99,1
09/05 apple store r121 $3.90,0
03/12 POS PURCHASE OPENAI SAN FRANCISCO $15.49,1
"Feb 05 Feb 05 DOORDASH*PIZZA PIZZA 152.32 7,763.96",0
jun 03 microsoft 365 personal 29.99,1
Dec 09 Dec 09 ENBRIDGE GAS PAYMENT 143.15,0
11/03 POS PURCHASE CRAVETV BELL MEDIA $17.99,1
"2026-10-26 STARBUCKS #04521 226.36 4,566.50",0
2026-02-11 PAY EMPLOYER DEPOSIT 225.99,0
"2026-02-16 2026-02-16 AUDIBLE ADBL.CO/PYMT 9.99 1,216.44",1
"2026-05-14 2026-05-14 XBOX GAME PASS 10.99 1,564.26",1
07/06 CONTACTLESS PURCHASE OVERDRAFT PROTECTION FEE 56.84,0
2026-03-08 CONTACTLESS PURCHASE THE BEER STORE 2104 83.84,0
12/06 POS PURCHASE DROPBOX INTL $9.99,1
Jul 28 LCBO/RAO #522 73.40,0
TWITCHINTERACTIVE.COM 2026-07-25 -12.99,1
2026-06-27 LYFT *RIDE THU 9AM $96.84,0
TWITCHINTERACTIVE.COM 2026-12-12 -17.99,1
2026-04-20 PAYROLL DEPOSIT ACME LTD $242.53,0
Jan 15 HYDRO ONE PREAUTH $191.07,0
2026-11-25 2026-11-25 TWITCHINTERACTIVE.COM 22.99,1
11/18 LYFT *RIDE THU 9AM $16.11 $519.72,0
STARBUCKS #04521 Nov 18 -24.01,0
apr 15 precise parklink tor 225.50,0
2026-11-03 NEW YORK TIMES DIGITAL $12.99,1
"Apr 06 Apr 06 UBER *TRIP HELP.UBER.COM 220.87 5,735.91",0
2026-02-05 PRE-AUTHORIZED PAYMENT E-TRANSFER RECEIVED $230.86,0
"2026-04-28 2026-04-28 EBAY COMMERCE CDA 50.86 5,950.97",0
2026-02-04 CONTACTLESS PURCHASE SWISS CHALET 1214 121.55,0
04/02 CONTACTLESS PURCHASE NO FRILLS #866 174.35,0
"Jan 05 Jan 05 PLANET FITNESS CLUB FEES 10.99 5,392.08",1
"12/16 12/16 GOOGLE PLAY STORE PURCH 102.33 2,557.28",0
"06/23 06/23 DOLLARAMA #423 175.21 8,156.24",0
2026-07-25 2026-07-25 E-TRANSFER SENT J. SMITH 130.93,0
Mar 26 CRAVE TORONTO ON $12.99 $221.17,1
2026-02-09 POS PURCHASE LCBO/RAO #522 $159.05,0
Nov 11 BOSTON PIZZA #318 $147.87,0
07/06 07/06 DOLLARAMA MTL 249.28,0
09/19 POS PURCHASE TORONTO HYDRO BILL $124.94,0
2026-03-11 2026-03-11 AMZN PRIME MEMBER 11.99,1
09/10 PRE-AUTHORIZED PAYMENT ADOBE *PHOTOGPHY PLAN $15.49,1
2026-06-16 ICLOUD.COM/BILL 16.49,1
2026-06-17 contactless purchase cash withdrawal atm 181.05,0
Aug 01 ANTHROPIC PBC 17.99,1
10/13 CONTACTLESS PURCHASE LCBO/RAO #522 138.19,0
Jun 14 NEW YORK TIMES DIGITAL $54.99,1
NETFLIX.COM Oct 23 -12.99,1
"08/07 disney plus 17.99 8,999.79",1
2026-02-02 PRESTO FARE TORONTO $81.57,0
Feb 03 Feb 03 ROGERS COMMUNICATIONS 74.12,0
"06/02 audible*uk8fn2 $54.99 $6,865.18",1
"2026-11-04 MICROSOFT 365 PERSONAL $17.99 $7,210.45",1
08/02 pos purchase hellofresh*wk26 $17.99,1
2026-12-24 2026-12-24 STARBUCKS COFFEE T886 90.22,0
09/21 09/21 TIM HORTONS #2231 86.07,0
2026-06-09 2026-06-09 express tech ltd 15.49,1
"Nov 01 CRAVETV BELL MEDIA 4.99 8,208.06",1
02/19 02/19 ADOBE *CREATIVE CLD 19.99,1
May 18 GOOGLE *PLAY APP $254.67 $867.66,0
"2026-05-17 NETFLIX.COM AMSTERDAM $11.99 $3,837.08",1
Sep 15 XBOX LIVE GOLD $24.99 $96.18,1
Nov 06 Nov 06 PATREON* MEMBERSHIP 12.99,1
Apr 22 CONTACTLESS PURCHASE EBAY COMMERCE CDA 236.80,0
11/01 PATREON.COM/BILL 4.99,1
Jan 10 MICROSOFT*M365 22.99,1
Apr 26 PRE-AUTHORIZED PAYMENT AUDIBLE ADBL.CO/PYMT $24.99,1
"04/13 TWITCH.TV/SUBS $22.99 $4,833.69",1
2026-04-11 pre-authorized payment costco wholesale w550 $21.52,0
presto autoload 2026-09-10 -187.39,0
"06/18 HELLO FRESH TORONTO 29.99 7,407.11",1
TD INSURANCE PREAUTH Mar 03 -92.94,0
"05/20 05/20 RENT PAYMENT PREAUTH 52.26 6,469.65",0
Nov 25 Nov 25 TWITCH.TV/SUBS 24.99,1
"11/23 pay employer deposit 82.94 2,884.16",0
Nov 04 EXPRESS TECH LTD $15.49,1
Jan 16 UBER TRIP $255.36,0
"11/18 11/18 XBOX GAME PASS 9.99 1,772.22",1
Nov 03 Nov 03 UBER *EATS PENDING 227.47,0
Jul 20 CONTACTLESS PURCHASE AMAZON.CA*ORDER 195.71,0
Apr 18 Apr 18 XBOX GAME PASS 11.99,1
"2026-04-25 2026-04-25 GOOGLE*HELP.PAY# ONE-TIME 170.46 8,331.94",0
